id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
b'VFID4962',7.909550936816237,0.3317583619430782,7.584039203184449,9.769550936816238,0.39807488079399644,9.444039203184449,0.22,0.49358805526135674,4.2878334888198655
b'VFID5030',6.799910938386883,0.48346832981671056,6.334668166021057,8.659910938386883,0.5311700536887971,8.194668166021057,0.22,0.5214875196783897,1.4974724184035746
b'VFID5154',6.6047823097538325,0.5136006732478959,6.211592824825379,8.464782309753833,0.558735761841581,8.071592824825379,0.22,0.45304024765083695,1.0182705911234864
b'VFID5176',7.2500987731008415,0.5167463538706389,6.853020054915382,9.110098773100841,0.5616286978410199,8.713020054915383,0.22,0.368150690031927,1.5950154827714487
b'VFID5194',6.645044326933754,0.1830225757983314,6.556791028209257,8.505044326933755,0.28617697889916993,8.416791028209257,0.22,0.05885342352076012,0.5831343928356011
b'VFID5222',6.777300311873417,0.40192531016449623,6.545549200422499,8.637300311873418,0.4581964152531385,8.405549200422499,0.22,0.0013720517506089255,1.0437358843463826
b'VFID5223',6.896787588524153,0.10758433740705688,6.8684257960910315,8.756787588524153,0.244896691801493,8.728425796091031,0.22,0.5154934383655295,1.9646016802964945
b'VFID5236',6.810278307614962,0.09398969658845344,6.793239348925236,8.670278307614963,0.2392364166777072,8.653239348925236,0.22,0.2882295986173933,0.8399603024887414
b'VFID5241',6.591104877391281,0.4364547114143415,6.0659911018869765,8.45110487739128,0.4887665241357842,7.925991101886977,0.22,0.08741365942809147,5.554011020410277
b'VFID5244',7.119629143363501,0.3349360890211675,7.418417576313065,8.979629143363502,0.4007270688745589,9.278417576313064,0.22,0.20873553498674885,1.205620638840059
b'VFID5257',6.5518719036878466,0.3930558764991228,6.2818915595899805,8.411871903687846,0.45043636848115814,8.14189155958998,0.22,0.23129859825372465,0.64726556316703
b'VFID5276',6.336868813463446,0.37407039883724713,6.423550010042216,8.196868813463446,0.4339685049473719,8.283550010042216,0.22,0.019447730489267828,3.1591752749402535
b'VFID5292',7.484450741540766,0.4392669035062948,6.896846321669792,9.344450741540767,0.491279363006435,8.756846321669792,0.22,1.1481532798157026,0.6584484026909068
b'VFID5324',6.590635513718644,0.6848100934967328,6.174703083631079,8.450635513718645,0.7192807964592158,8.03470308363108,0.22,0.8773582120307014,2.4938778209007233
b'VFID5405',6.32627379375215,0.43866688726413616,6.710777887695094,8.18627379375215,0.4907429449131249,8.570777887695094,0.22,0.05971138384793233,1.8257419214049753
b'VFID5429',6.814811036035718,0.15951299264233104,6.752932786726423,8.674811036035718,0.2717432516580906,8.612932786726423,0.22,0.6299956817276855,1.4060083325790125
b'VFID5432',6.657289429568161,0.3743739006935221,6.9869999249868675,8.51728942956816,0.43423014349591527,8.846999924986868,0.22,0.13258582656787202,0.9931406168232262
b'VFID5436',5.957425003416489,0.4556003781458506,5.383366776194132,7.817425003416489,0.5059364629740003,7.243366776194132,0.22,0.022219482465234506,0.8413559132804305
b'VFID5477',6.7777517161240945,0.19724755544369268,6.754400808202336,8.637751716124095,0.2954768994837204,8.614400808202335,0.22,0.5346072473027441,3.4572492717952636
b'VFID5508',6.631412847339534,0.2173190144808191,6.55240744270918,8.491412847339534,0.30923705155578374,8.41240744270918,0.22,0.01574577053038518,0.9391502951753838
b'VFID5526',-8.441261888721924,9628006.949563492,-inf,-6.581261888721923,9628006.949563494,-inf,0.22,0.0299584113756484,3.1745807485967905
b'VFID5532',7.362335634574163,0.22146958407895576,7.490587308510253,9.222335634574163,0.31216786617476444,9.350587308510253,0.22,0.4766989210423323,0.6304483218918564
b'VFID5544',6.057866507004823,0.4978673410873125,5.620009163222025,7.917866507004823,0.544308634252067,7.480009163222025,0.22,0.12788111820850948,0.5616658743981569
b'VFID5546',6.087371665150087,0.5138383148132409,5.7785392801050754,7.947371665150087,0.5589542143772702,7.638539280105076,0.22,0.04154666393243924,1.644460652286191
b'VFID5573',7.918944110746825,0.19400381953493714,8.020785884119775,9.778944110746824,0.2933214652802356,9.880785884119774,0.22,0.2896421050730913,1.106620267595841
b'VFID5582',5.857832160251696,3.9697177768584764,2.11919492577942,7.717832160251696,3.9758092544670958,3.97919492577942,0.22,0.04604718050330541,2.130047598546731
b'VFID5625',5.824023791713586,0.4295056068709843,5.214436641813679,7.684023791713586,0.4825713069937049,7.074436641813679,0.22,0.02762354199637774,0.8048409562952171
b'VFID5627',6.595724888919126,0.4616072632155773,6.0388344593095304,8.455724888919125,0.5113523887236425,7.898834459309531,0.22,0.13789147214695563,0.7372915253437327
b'VFID5632',5.8534258092287335,0.5131635005766007,5.192749033670474,7.713425809228734,0.5583339308371208,7.052749033670474,0.22,0.04270744509346271,0.8222029003307036
