id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
b'VFID4445',7.781052575005548,0.02171472409516259,7.782369205358535,9.641052575005547,0.2210690598942535,9.642369205358534,0.22,0.36383380191425024,7.0601237702928925
b'VFID4450',6.59853511768547,0.08065372003536359,6.6285919457846445,8.45853511768547,0.23431820790442814,8.488591945784645,0.22,0.07516976219913889,5.396337622688217
b'VFID4453',5.896120146316929,0.02171472409516259,5.894226165329094,7.756120146316929,0.2210690598942535,7.7542261653290945,0.22,0.027069569142542195,4.60827246669824
b'VFID4464',7.013822037704202,0.021714724095162594,7.011443742508139,8.873822037704201,0.2210690598942535,8.87144374250814,0.22,0.08726357983462342,1.6557336823871025
b'VFID4473',7.144072648689306,0.021714724095162587,7.145633312772461,9.004072648689306,0.2210690598942535,9.005633312772462,0.22,0.3872277815726185,2.981698589423065
b'VFID4479',6.321285112427749,0.02171472409516259,6.32068994573732,8.18128511242775,0.2210690598942535,8.18068994573732,0.22,0.0068746675262375215,2.8511872016858466
b'VFID4496',7.5243642794198635,0.08181108435642076,7.488357984902869,9.384364279419863,0.2347190949274758,9.348357984902869,0.22,0.2981198555335877,7.446361440453982
b'VFID4507',7.93624771673583,0.02171472409516259,7.938516080383338,9.796247716735829,0.2210690598942535,9.798516080383338,0.22,1.1226499670755108,0.8811649271408069
b'VFID4510',7.4965393237003095,0.021714724095162587,7.4968306697744005,9.356539323700309,0.2210690598942535,9.3568306697744,0.22,0.10031151312770449,1.7703433296247741
b'VFID4723',-111.56088898323884,1.1800970408020752e+58,-inf,-109.70088898323884,1.1800970408020752e+58,-inf,0.22,0.0027943086150554997,56.85518807778107
b'VFID4731',4.651953855084547,0.021714724095162594,4.652393939524085,6.511953855084547,0.2210690598942535,6.5123939395240855,0.22,2.166393212294852e-05,18.249225986995516
b'VFID4778',7.1615535286192955,0.021714724095162587,7.152813190142059,9.021553528619295,0.2210690598942535,9.012813190142058,0.22,0.09219503167518608,4.263446195983044
b'VFID4810',7.353654855263395,0.05449871506296381,7.3676892450418405,9.213654855263394,0.22664975169524038,9.22768924504184,0.22,0.9152707882339265,3.000117273373271
b'VFID4816',6.106897129861844,0.07221525362647524,6.1395210797288176,7.966897129861844,0.23154922339825745,7.999521079728818,0.22,0.08655954822861478,3.6299572575005015
b'VFID4845',5.84031895187774,0.02171472409516259,5.840241686287488,7.70031895187774,0.2210690598942535,7.700241686287488,0.22,0.0007179230743495456,48.77079621726215
b'VFID4853',6.269586965560326,0.02171472409516259,6.269765501231807,8.129586965560327,0.2210690598942535,8.129765501231807,0.22,0.04651777561200131,7.780442903266488
b'VFID4861',7.552110048168587,0.02171472409516259,7.552231840891023,9.412110048168588,0.2210690598942535,9.412231840891023,0.22,0.14888093446127795,5.95548728872933
b'VFID4886',6.710733895905691,0.02171472409516259,6.711659313927051,8.570733895905692,0.2210690598942535,8.57165931392705,0.22,0.3585832265486008,5.245954648646963
b'VFID4949',7.275779796521478,0.02171472409516259,7.273360627712949,9.135779796521478,0.2210690598942535,9.133360627712948,0.22,0.4396120630800274,2.6252921258880044
b'VFID4961',7.7088052155812194,0.021714724095162594,7.701635386319081,9.56880521558122,0.2210690598942535,9.56163538631908,0.22,0.24050909537165366,7.1287678315026435
b'VFID4962',8.24533149268743,0.02171472409516259,8.246891950163972,10.10533149268743,0.2210690598942535,10.106891950163972,0.22,0.3802635435376188,4.6535536523070435
b'VFID5030',6.628499697737049,0.03306926812437247,6.632182053791863,8.48849969773705,0.2224715183889426,8.492182053791863,0.22,0.5217473260363397,1.26737569048966
b'VFID5154',6.46786604245111,0.059463405340689286,6.479643532320538,8.32786604245111,0.22789448561716255,8.339643532320538,0.22,0.39970525192094,2.0215582526023868
b'VFID5176',7.349075415869035,0.02171472409516259,7.3416197811375445,9.209075415869036,0.2210690598942535,9.201619781137545,0.22,0.661044117087133,2.9030884949767453
b'VFID5194',6.520991165941642,0.02171472409516259,6.522427592680682,8.380991165941643,0.2210690598942535,8.382427592680681,0.22,0.04323210017355561,3.5847145413213513
b'VFID5222',6.45049812388714,0.021714724095162587,6.4502802862569295,8.31049812388714,0.2210690598942535,8.31028028625693,0.22,0.0010584697268345132,1.3502355199994707
b'VFID5223',7.460357267204438,0.02171472409516259,7.460018045184888,9.320357267204438,0.2210690598942535,9.320018045184888,0.22,0.25408624872918484,4.198313723256815
b'VFID5236',7.367153740421325,0.021714724095162587,7.368036001614165,9.227153740421326,0.2210690598942535,9.228036001614164,0.22,0.14340978905244983,5.253642051285775
b'VFID5241',6.470913241001635,0.02171472409516259,6.470308496372168,8.330913241001635,0.2210690598942535,8.330308496372169,0.22,0.3427324974350342,6.497588093230662
