id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
VFID2670,7.59349287758913,0.22150764304832227,7.730565009031065,9.45349287758913,0.3121948685177624,9.590565009031065,0.22,0.8564920808259141,5.483933710617782
VFID2677,7.138354981826347,0.1795899631665093,7.015359999621857,8.998354981826347,0.2839939345657723,8.875359999621857,0.22,0.8653202353723299,0.1611473294953763
VFID2723,6.961178478875981,0.14067831547742707,6.875927913332058,8.82117847887598,0.2611328942235476,8.735927913332057,0.22,2.464149346311231,0.5310726566112022
VFID2727,7.287485672767618,0.1388721310721592,7.185863067703535,9.147485672767617,0.26016431113533417,9.045863067703534,0.22,0.3466795393339238,0.752446706912981
VFID2760,7.224198371627514,0.2724937444841974,7.403337850193619,9.084198371627513,0.3502182759123502,9.263337850193619,0.22,0.6354463939942369,3.424397924746639
VFID2764,7.593687113324348,0.3826294652268105,7.39899612593647,9.453687113324348,0.4413675425988583,9.25899612593647,0.22,0.0066713940906786,5.764153567825476
VFID2795,6.5439264709191844,0.09611743216752551,6.6061821359505455,8.403926470919185,0.2400803214894525,8.466182135950545,0.22,0.0342613039503591,1.6054326829222672
VFID2881,5.748870444781626,0.4054618995659154,6.19503559521241,7.608870444781626,0.4613018014267888,8.05503559521241,0.22,0.0328881727700934,0.8872477356740156
VFID3019,5.639432623029318,0.3810607198661413,5.517850141165102,7.4994326230293185,0.4400082638143309,7.377850141165102,0.22,0.016492876133545,0.6429761936055732
VFID3026,5.221449002510586,0.3646726662800258,5.14272707582385,7.0814490025105865,0.425894533343389,7.0027270758238505,0.22,0.0096554498315388,0.2346064150002669
VFID3084,6.508378818582677,0.318277876848914,6.532091054152087,8.368378818582677,0.3869118851773004,8.392091054152086,0.22,0.4323553307979471,0.4691967069739588
VFID3105,6.043327648147918,0.08603876402102152,6.065126434519974,7.903327648147918,0.23622588536031572,7.925126434519974,0.22,0.0005721997626364,3.606977418159577
VFID3156,6.7149293986837995,0.3654455409279583,6.641337173914546,8.5749293986838,0.42655649495011566,8.501337173914546,0.22,0.6506554252126637,0.8068602516903912
VFID3174,6.865328980271903,0.2928776235626369,6.534962831924996,8.725328980271902,0.3663022008993362,8.394962831924996,0.22,0.667630039887096,0.2207562986311974
VFID3221,5.261083124561885,0.13978484952045211,5.166444233045467,7.121083124561886,0.2606526503902376,7.026444233045467,0.22,0.0395738012425172,0.1002818786146222
VFID3253,6.5435210104764865,0.14511356016976354,6.733540151693304,8.403521010476487,0.2635487532604614,8.593540151693304,0.22,0.078648349088079,3.0195987884306463
VFID3300,5.727716714380537,0.24380748561404952,5.720312906624122,7.587716714380537,0.3283931942678547,7.580312906624123,0.22,0.1257838906485588,1.2650587940512117
VFID3459,7.111366809707282,0.1704803551051009,6.992795026289796,8.971366809707282,0.2783227469625171,8.852795026289796,0.22,0.5138758251215347,0.3444866434891532
VFID3502,6.3179727958039,0.20229663211111462,6.3997800284431055,8.1779727958039,0.29887108820275615,8.259780028443105,0.22,0.0411082297502684,0.4690443511379703
VFID3564,7.1024338892783145,0.08658390155988988,7.1290271417997335,8.962433889278314,0.23642498177927962,8.989027141799733,0.22,0.40383906120882,1.18977018223817
VFID3654,5.586585407117247,0.16336779673926324,5.4819861875861795,7.446585407117247,0.27402378913415754,7.34198618758618,0.22,0.1159009372734496,1.3900647651340567
VFID3757,5.354693047955159,0.2805383093497027,5.123775571928133,7.214693047955159,0.3565133139348228,6.983775571928133,0.22,0.0851725493825407,0.5807585680104689
VFID3822,6.8715177581540345,0.21478505685103014,6.995447257305065,8.731517758154034,0.30746157588632156,8.855447257305064,0.22,0.2491786542921949,0.2478106588347154
VFID3884,7.115200829748559,0.15442336364899686,7.002807954926583,8.975200829748559,0.26878723042709884,8.862807954926582,0.22,3.129213940995741,1.0586287940519366
VFID3891,6.960368666386024,0.30718712850370145,6.610068561202829,8.820368666386024,0.37784114640725613,8.47006856120283,0.22,0.5428456767561873,0.2795488750295811
VFID3958,7.389939799527883,0.29032432991833357,7.631959818346604,9.249939799527883,0.3642639380209485,9.491959818346604,0.22,1.4514726767514563,0.5305514687681319
VFID3961,6.2966556402382015,0.12134337307665881,6.362527788547216,8.156655640238201,0.25124532670205274,8.222527788547216,0.22,0.0252682301843568,1.698133240504583
VFID3966,7.044115057646663,0.23470486797816378,7.275865829691727,8.904115057646663,0.32169298259776713,9.135865829691728,0.22,0.3929867818488701,2.5994150495089263
VFID3979,6.658474034943573,0.40697236603547005,6.571946738105105,8.518474034943573,0.4626299889939136,8.431946738105104,0.22,0.0050488788286154,0.9662360994669332
